0,1,2,3,4,5,6,7,8,9,10
DPY19L4,1.0,FALSE,0,0.0,1.0,1.0,0.358329926642059,1.0,0.0,Diverged_in_single-cell
DPYS,1.0,FALSE,0,0.0,1.0,1.0,0.370414194994952,0.627262805741519,0.0,Diverged_in_single-cell
DRAP1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DRD1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DRD5,1.0,FALSE,0,0.0,1.0,1.0,0.897941296801991,1.0,0.0,Diverged_in_single-cell
DRG1,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DSC2,1.0,FALSE,0,0.0,1.0,1.0,0.0045435487188695,1.0,0.0,Diverged_in_single-cell
DSC3,1.0,FALSE,0,0.0,1.0,1.0,0.499977286134878,1.0,0.0,Diverged_in_single-cell
DSCC1,1.0,FALSE,1,0.0,1.0,1.0,0.202444223438537,0.378594392739613,0.0,Diverged_in_single-cell
DSG2,1.0,FALSE,0,0.0,1.0,1.0,0.392040770763395,1.0,0.0,Diverged_in_single-cell
DSN1,1.0,FALSE,0,0.0,1.0,1.0,0.506967683418371,1.0,0.0,Diverged_in_single-cell
DTD2,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DTL,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DTWD2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DTYMK,1.0,FALSE,0,0.0,1.0,1.0,0.636729098271342,1.0,0.0,Diverged_in_single-cell
DUPD1,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DUS4L,1.0,FALSE,0,0.0,1.0,1.0,1.79e-05,8.16e-06,1.0,Diverged_in_both
DUSP10,1.0,FALSE,1,0.0,0.0,1.0,0.340403101322617,1.0,0.0,Diverged_in_single-cell
DUSP14,1.0,FALSE,0,0.0,1.0,1.0,0.872650729795123,1.0,0.0,Diverged_in_single-cell
DUSP2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DUSP28,1.0,FALSE,1,0.0,1.0,1.0,0.0004543892045296,1.0,0.0,Diverged_in_single-cell
DUT,1.0,FALSE,0,1.0,0.0,1.0,0.770577291987336,1.0,0.0,Diverged_in_single-cell
DUXA,1.0,FALSE,1,1.0,1.0,1.0,,,0.0,Diverged_in_single-cell
DVL3,1.0,FALSE,1,0.0,1.0,1.0,0.0186093668324603,1.0,0.0,Diverged_in_single-cell
DXO,1.0,FALSE,0,1.0,0.0,1.0,0.0015191109947944,0.360546449813325,0.0,Diverged_in_single-cell
DYNC2LI1,1.0,FALSE,1,0.0,0.0,1.0,0.389373980161116,1.0,0.0,Diverged_in_single-cell
DYNLT1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
DYRK1B,1.0,FALSE,0,0.0,1.0,1.0,8.26e-06,0.0005061573654852,1.0,Diverged_in_both
DYRK4,1.0,FALSE,1,0.0,1.0,1.0,0.0055614116837865,1.0,0.0,Diverged_in_single-cell
DYTN,1.0,FALSE,0,0.0,1.0,1.0,6.29e-05,1.0,0.0,Diverged_in_single-cell
DZANK1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EAF1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EAPP,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EBAG9,1.0,FALSE,0,0.0,1.0,1.0,0.111428258283553,1.0,0.0,Diverged_in_single-cell
EBF2,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EBNA1BP2,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ECH1,1.0,FALSE,0,1.0,0.0,1.0,3.34e-05,8.16e-06,1.0,Diverged_in_both
ECHS1,1.0,FALSE,1,0.0,0.0,1.0,0.139311388620251,1.0,0.0,Diverged_in_single-cell
EDAR,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EDNRB,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EDRF1,1.0,FALSE,0,0.0,1.0,1.0,0.998839095183453,1.0,0.0,Diverged_in_single-cell
EEF1B2,1.0,FALSE,0,1.0,0.0,1.0,0.0179850344732026,0.786920925482422,0.0,Diverged_in_single-cell
EEF1E1,1.0,FALSE,0,0.0,1.0,1.0,0.340942438411161,1.0,0.0,Diverged_in_single-cell
EEF1G,1.0,FALSE,0,1.0,0.0,1.0,1.79e-05,0.000843418290044,1.0,Diverged_in_both
EFCAB1,1.0,FALSE,0,0.0,1.0,1.0,0.802878653176189,1.0,0.0,Diverged_in_single-cell
EFCAB12,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EFCAB6,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EFCAB7,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EFHB,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EFNA3,1.0,FALSE,0,0.0,1.0,1.0,0.0017962476963085,1.0,0.0,Diverged_in_single-cell
EFNB3,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EFS,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EFTUD2,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EGFL6,1.0,FALSE,0,0.0,1.0,1.0,0.967886140678247,1.0,0.0,Diverged_in_single-cell
EGFL8,1.0,FALSE,0,1.0,1.0,1.0,1.79e-05,0.0005579077312441,1.0,Diverged_in_both
EGFLAM,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EGLN2,1.0,FALSE,0,0.0,1.0,1.0,5.44e-06,1.0,0.0,Diverged_in_single-cell
EGLN3,1.0,FALSE,1,0.0,0.0,1.0,0.0607821058136234,1.0,0.0,Diverged_in_single-cell
EI24,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EID2,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
EIF1AD,1.0,FALSE,0,0.0,1.0,1.0,0.667860670067456,1.0,0.0,Diverged_in_single-cell
EIF1B,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF2AK1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF2B1,1.0,FALSE,1,0.0,0.0,1.0,0.881491124784025,1.0,0.0,Diverged_in_single-cell
EIF2B2,1.0,FALSE,1,0.0,0.0,1.0,0.0743275091718063,1.0,0.0,Diverged_in_single-cell
EIF2B4,1.0,FALSE,1,1.0,0.0,1.0,0.697664189715858,1.0,0.0,Diverged_in_single-cell
EIF2B5,1.0,FALSE,0,0.0,1.0,1.0,0.697158798820581,1.0,0.0,Diverged_in_single-cell
EIF2D,1.0,FALSE,0,1.0,0.0,1.0,0.0372216248742477,1.0,0.0,Diverged_in_single-cell
EIF3B,1.0,FALSE,0,1.0,1.0,1.0,0.736017561629028,1.0,0.0,Diverged_in_single-cell
EIF3E,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF3J,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF3K,1.0,FALSE,1,0.0,0.0,1.0,8.26e-06,2.49e-06,1.0,Diverged_in_both
EIF3L,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF4A3,1.0,FALSE,1,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF4E2,1.0,FALSE,0,0.0,1.0,1.0,0.640819940541152,1.0,0.0,Diverged_in_single-cell
EIF4EBP3,1.0,FALSE,0,1.0,0.0,1.0,0.0433692895202568,1.0,0.0,Diverged_in_single-cell
EIF4ENIF1,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF4G1,1.0,FALSE,0,1.0,0.0,1.0,0.406135052168931,1.0,0.0,Diverged_in_single-cell
EIF5A2,1.0,FALSE,0,0.0,1.0,1.0,0.502229604579631,1.0,0.0,Diverged_in_single-cell
EIF5B,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EIF6,1.0,FALSE,1,1.0,0.0,1.0,0.459588878557801,1.0,0.0,Diverged_in_single-cell
ELAC1,1.0,FALSE,0,1.0,0.0,1.0,0.995401267590976,1.0,0.0,Diverged_in_single-cell
ELF4,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ELMOD2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ELOVL4,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ELSPBP1,1.0,FALSE,1,1.0,1.0,1.0,,,0.0,Diverged_in_single-cell
EMC1,1.0,FALSE,0,0.0,1.0,1.0,8.26e-06,0.0415202212117352,1.0,Diverged_in_both
EMC3,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EMC4,1.0,FALSE,1,0.0,0.0,1.0,0.002022561158344,1.0,0.0,Diverged_in_single-cell
EMC7,1.0,FALSE,0,0.0,1.0,1.0,0.21864807361424,1.0,0.0,Diverged_in_single-cell
EMC9,1.0,FALSE,0,0.0,1.0,1.0,1.79e-05,8.16e-06,1.0,Diverged_in_both
EMD,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EMILIN2,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EML3,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EMP3,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EMX1,1.0,FALSE,0,1.0,1.0,1.0,0.542691724973343,1.0,0.0,Diverged_in_single-cell
EMX2,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ENOPH1,1.0,FALSE,0,0.0,1.0,1.0,0.0842061259761206,1.0,0.0,Diverged_in_single-cell
ENOX2,1.0,FALSE,0,0.0,1.0,1.0,0.11279406325641,1.0,0.0,Diverged_in_single-cell
ENPP2,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ENPP7,1.0,FALSE,0,1.0,0.0,1.0,0.0269334285995615,0.164980793242816,0.0,Diverged_in_single-cell
ENTPD7,1.0,FALSE,0,0.0,1.0,1.0,0.331861278474007,1.0,0.0,Diverged_in_single-cell
ENY2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPAS1,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPB42,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPGN,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPHA10,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPHA2,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPHA8,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPHB4,1.0,FALSE,1,0.0,0.0,1.0,0.118120407699088,1.0,0.0,Diverged_in_single-cell
EPHX3,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPM2AIP1,1.0,FALSE,0,1.0,0.0,1.0,,,0.0,Diverged_in_single-cell
EPN1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPN3,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPOR,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EPS8L2,1.0,FALSE,0,0.0,1.0,1.0,0.0985921055795214,1.0,0.0,Diverged_in_single-cell
ERAL1,1.0,FALSE,1,0.0,0.0,1.0,0.681043024483222,1.0,0.0,Diverged_in_single-cell
ERBB2,1.0,FALSE,1,0.0,0.0,1.0,0.103425623269159,1.0,0.0,Diverged_in_single-cell
ERBB3,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ERCC3,1.0,FALSE,1,0.0,0.0,1.0,0.647470550765929,1.0,0.0,Diverged_in_single-cell
ERCC5,1.0,FALSE,0,1.0,1.0,1.0,0.893783225198146,1.0,0.0,Diverged_in_single-cell
ERCC6L,1.0,FALSE,0,1.0,1.0,1.0,0.0432263160513202,0.732273670846987,0.0,Diverged_in_single-cell
EREG,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ERG,1.0,FALSE,0,1.0,0.0,1.0,0.937971149834245,1.0,0.0,Diverged_in_single-cell
ERGIC3,1.0,FALSE,0,0.0,1.0,1.0,4.28e-05,1.0,0.0,Diverged_in_single-cell
ERICH2,1.0,FALSE,1,0.0,0.0,1.0,0.718851803437034,1.0,0.0,Diverged_in_single-cell
ERICH5,1.0,FALSE,0,0.0,1.0,1.0,0.739914975020007,1.0,0.0,Diverged_in_single-cell
ERICH6,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
ERICH6B,1.0,FALSE,1,0.0,1.0,1.0,0.0540395376031094,0.861687459609439,0.0,Diverged_in_single-cell
ERLIN1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
ERMARD,1.0,FALSE,1,0.0,0.0,1.0,1.79e-05,0.0336038293257545,1.0,Diverged_in_both
ERMN,1.0,FALSE,0,1.0,0.0,1.0,0.0004972108095679,1.0,0.0,Diverged_in_single-cell
ESPNL,1.0,FALSE,1,0.0,0.0,1.0,0.941255465555969,1.0,0.0,Diverged_in_single-cell
ESR1,1.0,FALSE,1,0.0,0.0,1.0,0.340942438411161,1.0,0.0,Diverged_in_single-cell
ETAA1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EVA1A,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EVI2A,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EVI2B,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EVPL,1.0,FALSE,0,1.0,0.0,1.0,0.392040770763395,1.0,0.0,Diverged_in_single-cell
EXO5,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EXOC3,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EXOC3L2,1.0,FALSE,1,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EXOSC2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EXOSC3,1.0,FALSE,1,0.0,1.0,1.0,0.136844439058465,0.878281386087845,0.0,Diverged_in_single-cell
EXOSC4,1.0,FALSE,0,0.0,1.0,1.0,0.0133870669984169,1.0,0.0,Diverged_in_single-cell
EXOSC5,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EXOSC8,1.0,FALSE,0,0.0,1.0,1.0,0.497059487536639,1.0,0.0,Diverged_in_single-cell
EXOSC9,1.0,FALSE,0,0.0,1.0,1.0,0.811221094259801,1.0,0.0,Diverged_in_single-cell
EYA1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
EYA2,1.0,FALSE,1,0.0,0.0,1.0,0.650519566159607,1.0,0.0,Diverged_in_single-cell
F2R,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
F7,1.0,FALSE,0,1.0,0.0,1.0,0.0428520385488951,0.0260447802656641,1.0,Diverged_in_both
F8,1.0,FALSE,0,0.0,1.0,1.0,0.225054136954644,1.0,0.0,Diverged_in_single-cell
FABP3,1.0,FALSE,0,0.0,1.0,1.0,1.81e-05,0.0773438918700329,0.0,Diverged_in_single-cell
FADS6,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAF2,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM102A,1.0,FALSE,1,0.0,0.0,1.0,0.976980368309581,1.0,0.0,Diverged_in_single-cell
FAM104A,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM104B,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM110C,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM133B,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM135A,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM149A,1.0,FALSE,0,1.0,0.0,1.0,0.0519032373145535,1.0,0.0,Diverged_in_single-cell
FAM151A,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM160B2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM161A,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM163B,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM174A,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM178B,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM185A,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM200A,1.0,FALSE,1,0.0,0.0,1.0,,,0.0,Diverged_in_single-cell
FAM207A,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM20C,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM216B,1.0,FALSE,1,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
FAM221A,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM221B,1.0,FALSE,1,0.0,0.0,1.0,,,0.0,Diverged_in_single-cell
FAM222B,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM228A,1.0,FALSE,1,0.0,1.0,1.0,0.997661557772208,1.0,0.0,Diverged_in_single-cell
FAM24B,1.0,FALSE,1,1.0,0.0,1.0,,,0.0,Diverged_in_single-cell
FAM3D,1.0,FALSE,0,0.0,1.0,1.0,0.11279406325641,1.0,0.0,Diverged_in_single-cell
FAM45A,1.0,FALSE,0,1.0,0.0,1.0,,,0.0,Diverged_in_single-cell
FAM47E,1.0,FALSE,0,0.0,1.0,1.0,0.291976510615628,1.0,0.0,Diverged_in_single-cell
FAM50B,1.0,FALSE,1,0.0,1.0,1.0,0.967753722690844,1.0,0.0,Diverged_in_single-cell
FAM53B,1.0,FALSE,1,0.0,0.0,1.0,0.0535912658748058,1.0,0.0,Diverged_in_single-cell
FAM71E1,1.0,FALSE,1,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
FAM83B,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM98B,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FAM98C,1.0,FALSE,1,0.0,1.0,1.0,0.857499773138417,1.0,0.0,Diverged_in_single-cell
FAN1,1.0,FALSE,1,0.0,0.0,1.0,0.434285351575622,1.0,0.0,Diverged_in_single-cell
FANCE,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FARSB,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FASTKD2,1.0,FALSE,1,0.0,1.0,1.0,0.490007074763471,1.0,0.0,Diverged_in_single-cell
FBL,1.0,FALSE,0,0.0,1.0,1.0,4.55e-05,0.165427324659902,0.0,Diverged_in_single-cell
FBLN1,1.0,FALSE,0,1.0,0.0,1.0,0.697158798820581,1.0,0.0,Diverged_in_single-cell
FBRSL1,1.0,FALSE,0,0.0,1.0,1.0,0.49774133522311,1.0,0.0,Diverged_in_single-cell
FBXL18,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FBXL4,1.0,FALSE,0,0.0,1.0,1.0,0.428278554267461,1.0,0.0,Diverged_in_single-cell
FBXL5,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FBXO10,1.0,FALSE,0,0.0,1.0,1.0,0.282610116857323,1.0,0.0,Diverged_in_single-cell
FBXO16,1.0,FALSE,0,0.0,1.0,1.0,0.127219123503669,1.0,0.0,Diverged_in_single-cell
FBXO3,1.0,FALSE,1,0.0,0.0,1.0,0.168092229433229,1.0,0.0,Diverged_in_single-cell
FBXO30,1.0,FALSE,0,0.0,1.0,1.0,0.742378218863942,1.0,0.0,Diverged_in_single-cell
FBXO45,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FBXO47,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FBXO48,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FBXO6,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FBXO8,1.0,FALSE,1,0.0,0.0,1.0,0.0017646698793391,1.0,0.0,Diverged_in_single-cell
FCER1G,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FCER2,1.0,FALSE,1,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FCGRT,1.0,FALSE,0,1.0,0.0,1.0,0.900169843553097,1.0,0.0,Diverged_in_single-cell
FDX1,1.0,FALSE,0,0.0,1.0,1.0,0.960989341819806,1.0,0.0,Diverged_in_single-cell
FEM1A,1.0,FALSE,1,1.0,0.0,1.0,0.0019326483874628,1.0,0.0,Diverged_in_single-cell
FEN1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FER1L6,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FGD2,1.0,FALSE,1,0.0,0.0,1.0,0.595881195671307,1.0,0.0,Diverged_in_single-cell
FGF10,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FGF13,1.0,FALSE,0,0.0,1.0,1.0,0.0001915354395471,1.0,0.0,Diverged_in_single-cell
FGF18,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FGF5,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FGF7,1.0,FALSE,1,1.0,0.0,1.0,0.612445770616484,1.0,0.0,Diverged_in_single-cell
FGFR1OP,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
FGL1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FGR,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FHL5,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FIBP,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FITM2,1.0,FALSE,0,0.0,1.0,1.0,0.402502769457934,1.0,0.0,Diverged_in_single-cell
FIZ1,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
FKBP11,1.0,FALSE,0,1.0,1.0,1.0,0.0899635826770804,1.0,0.0,Diverged_in_single-cell
FKBP1A,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FKBP6,1.0,FALSE,0,0.0,1.0,1.0,0.0002044101796486,1.0,0.0,Diverged_in_single-cell
FKBPL,1.0,FALSE,1,0.0,1.0,1.0,3.24e-05,0.183675066038059,0.0,Diverged_in_single-cell
FKRP,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FLAD1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FLCN,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FLNC,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FLOT1,1.0,FALSE,1,0.0,0.0,1.0,1.2e-05,0.0005243647087046,1.0,Diverged_in_both
FLT4,1.0,FALSE,0,1.0,0.0,1.0,0.0003551806178505,1.0,0.0,Diverged_in_single-cell
FLVCR2,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FN3KRP,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FNDC1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FNDC9,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FNTB,1.0,FALSE,1,0.0,0.0,1.0,0.568713599273376,1.0,0.0,Diverged_in_single-cell
FOSB,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FOSL1,1.0,FALSE,1,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FOXC1,1.0,FALSE,1,0.0,0.0,1.0,0.0671197936901237,1.0,0.0,Diverged_in_single-cell
FOXH1,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FOXK2,1.0,FALSE,0,1.0,0.0,1.0,0.433141832527363,1.0,0.0,Diverged_in_single-cell
FOXP4,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FOXR1,1.0,FALSE,0,0.0,1.0,1.0,0.161255729665119,1.0,0.0,Diverged_in_single-cell
FOXRED1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FPGS,1.0,FALSE,0,0.0,1.0,1.0,0.0057584744463114,1.0,0.0,Diverged_in_single-cell
FPGT,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FPR1,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FPR2,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
FRA10AC1,1.0,FALSE,0,0.0,1.0,1.0,0.271435489694995,1.0,0.0,Diverged_in_single-cell
